fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_2_A_p31,c_2_A_p32,c_2_A_p313,c_2_A_p323,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_3_A_p31,c_3_A_p32,c_3_A_p313,c_3_A_p323,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_2_p_p31,c_2_p_p32,c_2_p_p313,c_2_p_p323,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_3_p_p31,c_3_p_p32,c_3_p_p313,c_3_p_p323,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212,c_4_p_p31,c_4_p_p32,c_4_p_p313,c_4_p_p323
ecc_jmrg,33333,60.78316798421157,99.99971926742798,-99.99973963038174,-1.8851650593599534,47.97105067659375,-70.46258963025252,0.03520740262467563,-7.155517541262059,0.6613246280350557,12.412293826124499,-0.8961173576527531,3.6828807287192395,-0.6889551591954497,-0.24919886464442825,0.8054686969920078,4.898125910556223,3.8455626817683095,-0.24066041543993574,-1.2134720165822501,-2.1012196146490596,-81.23913058891448,-99.99958501323556,99.99970617964537,-2.398255585628894,-40.268685040189226,71.69549406242147,-0.02429437058025606,5.334671961847037,0.8640523733250487,-12.851120551872405,-0.03461677660521135,1.0435958923997442,-0.08788211159293483,1.0842025732294724,-0.09706847549568301,1.3307894794273016,-3.7870499811722467,0.23575063144781258,1.253181882759752,-0.7730761569460771,-0.3644703330115954,0.69063420540732,-0.6552419987911883,0.9545227941705772,-0.818020087822437,0.8787939577468061,-3.9674179263350537,0.5239379859530727,1.4200760499172709,-0.5781932596113029
