fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212
bmrg_emrg,22222,36.88031255395863,-67.42505718100743,-97.83539545553543,42.379804504419155,33.72428989343887,-63.44534017181306,1.8995153290915812,3.109812564603544,0.8756681271915692,-1.4060353595763353,-0.04439336745044247,-0.22035235718654664,-3.1849682694449135,-5.443503749674731,26.694539117415385,-6.057250661079726,-99.94552940012926,48.509083075962714,-0.5048898073215399,-0.3698864466261714,-2.1638027290921062,2.6785913137254056,-3.423233104707621,-5.5884200169070875,-2.5761876065473888,-3.396235141138848,-2.971043325570513,3.67787362146159,-3.2358107183420883,-5.1386511645227415
