fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_2_A_p31,c_2_A_p32,c_2_A_p313,c_2_A_p323,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_3_A_p31,c_3_A_p32,c_3_A_p313,c_3_A_p323,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_2_p_p31,c_2_p_p32,c_2_p_p313,c_2_p_p323,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_3_p_p31,c_3_p_p32,c_3_p_p313,c_3_p_p323,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212,c_4_p_p31,c_4_p_p32,c_4_p_p313,c_4_p_p323
bmrg_emrg,33333,-46.23605786709787,99.99551158876041,-99.99834904139732,-3.047651131106805,-17.582295279310703,-95.34667413446132,3.5510536009151923,93.3930156195618,-31.522643377278484,93.39377462292242,-0.30648157922655433,-0.09392381321555683,-0.31857741446214977,1.59892544025487,-0.1788773555102706,-0.185844682608749,-0.5886384473802436,-0.21587934021157262,0.30754393796312085,-0.24828168105061557,-0.050117243401586846,-0.031292899722263214,-0.032679030252128496,0.05935231673712025,-0.01338886902740961,-0.03280378911899599,-0.012241421279444884,0.006625270184439818,0.03227536334537902,-0.01927564605749454,0.16001234088000713,0.3600405924095518,-0.22007106348417968,0.6229771076079299,-0.5247759947813243,-0.8062884425153695,0.9040373745032658,-0.7260291644618393,-2.659802356348863,-1.6891955456604346,-0.07354320760062573,-0.10038317118242387,-0.5253617651859795,0.0993287512028582,-0.8812401852346959,-1.5302804428566334,1.736069396518888,-1.1472130323295744,-4.3276508470222295,-2.621520546226084
