fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_2_A_p31,c_2_A_p32,c_2_A_p313,c_2_A_p323,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_3_A_p31,c_3_A_p32,c_3_A_p313,c_3_A_p323,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_2_p_p31,c_2_p_p32,c_2_p_p313,c_2_p_p323,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_3_p_p31,c_3_p_p32,c_3_p_p313,c_3_p_p323,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212,c_4_p_p31,c_4_p_p32,c_4_p_p313,c_4_p_p323
ecc_bmrg,33333,-44.763690684803294,0.36586655396248463,-78.01282124356817,-10.431196483788504,64.57108869559757,0.5218870709844222,-0.13687158058195684,-11.215793245969236,3.4159948291811304,-0.20887698014871253,-99.79999739730172,-89.11250457169419,-99.79972020872852,-99.80059117730912,94.01419476722026,99.80012193185735,2.8348927495527616,-16.650942393285437,31.502982914161464,-22.912774129742754,-96.07557635395833,-70.4585516982289,99.99987157704082,-1.1331622811816355,-34.47743175957101,45.74795500353393,-0.02939585826544368,3.946297500077827,0.37705147327323973,-7.42671588791805,-0.2678613798587908,0.6584784332047895,-0.5061988600504429,0.7838759617790896,-0.621766762022131,0.9365211277694048,-3.699179533383163,0.40509665550128643,1.1464479287500962,-0.4988533602537892,-0.6503949230768223,0.4477264763981372,-1.2989243629609268,0.6856648023929821,-1.8390107255386907,0.6326823783054496,-3.7931640157523567,0.8537218437057518,1.231401874059294,-0.3825026743845456
