fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212
bmrg_jmrg,22222,-11.699244255892635,5.7610542599127,1.9002481184970816,-0.6148841600590835,0.01849124265125523,-0.6812949461346575,1.0964804733927669,1.8990564431809331,2.112732068953877,-1.004364208636782,-0.18112065704130909,-0.42152132021876926,0.3826881254164036,-0.1544509519887678,0.0904508241292818,0.0,0.0,0.0,-2.719157668420706,-3.569273157598446,-4.280334798344287,4.108404509945688,-1.9990469757711957,0.7434899524911286,-3.673834529574609,-5.009440843028522,-5.471739653993003,4.2073783507919,-1.516770670237338,1.0630466829531118
