fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9
nu_emrg,3,0.33562508400533364,-0.047192259518117556,-0.016102243679741723,-0.13304020985690057,-0.09672159061041001,-0.1418609862018458,-0.08195636604589404,0.03173750351536687,-0.14700707686479667,-0.16910386283942416,-3.182733139996081,0.6979988646296027,-1.584058340749685,0.5257727906637439,-0.06326731247166618,0.8585267760877162,0.21360699974864208,1.3630128872850598,0.5116013251390937,1.029699061894194,2.1440403292097274,1.8080941476934105,-2.5847389714700237,-1.9777743992251366,-2.131254097665127,0.1328109168887314,-1.3923931797843272,2.6146957043611665,-2.1770291679964076,-0.325452275961547,9.376929352740532,1.8231500823277142,2.3279509308225905,0.22325392617901887,-3.435334370893482,0.07182019834074711,-0.01621818884320392,-8.092309958279245,-0.19777219617488903,-1.361043469550201,8.157912307006852,4.1517285438215605,1.6295504546843045,1.5307974491909522,-3.5973282416075354,2.121372341177525,0.499076605338376,-7.724691634127732,0.9406288353409553,0.4655892847718115
