fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
ecc_emrg,1,0.28620694330720803,-0.021025281056541167,-0.12120283712758043,-2.4498217120893004,0.3060473215667048,-0.8185421253042864,0.21695079198880957,-0.00012215102957233162,-0.06983928519103334,12.008074278687399,-1.2622392345419413,-9.606721745270388,17.156164122642295,0.037360974895713134,-16.097074694881552
