fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
bmrg_emrg,1,0.07987320330727418,-0.1349403532443354,0.5852019806638789,0.7681075278942798,-1.7984618732217792,2.0310132737290836,0.2978614612945015,-0.0293208130275461,-0.05811864216528325,14.520054567512062,0.6923729951798626,-15.228317513892799,12.177322050096077,1.4630784614203172,-15.56364926290558
