fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_emrg_jmrg,1,0.2507694681560585,0.04280729296954611,0.5709650302805643,-0.20756671486812797,-0.30767500117495966,-0.07295522375004475,-0.27216554521594477,-0.8770611842101788,0.566242260516015,5.5987383850188473e-11,8.785497649331445e-11,-0.14444389650912146,0.31712006181199387,0.07761341126973785,0.2868749352270617,0.8975586697235015,0.2701723710761108,0.0634642271301608,0.2457564085129181,0.7684375765748617
