fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
emrg_jmrg,1,-0.19401969566601374,0.9156502558859049,-0.15469840731692652,-0.4051947102349817,2.048314712102663,-1.568206584834832,0.23347331740232033,0.029592227464923262,-0.036855471251788556,18.280273700273803,-14.48700842098747,-0.797617006732387,16.89321681496655,-16.03369011688556,0.07682842703345825
