fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
ecc_bmrg,1,0.4960858456653089,-0.01900765872859149,-0.10195937536176328,2.2262244086543377,0.44556670636504714,-1.7348894279513551,0.25049295172081704,-0.001996649261486578,-0.030515790183425248,3.8239779924795085,-2.095159891568167,-0.06278682515632383,-1.1074656151784026,-1.4038149602282681,1.3668114439848082
