fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
jmrg,2,0.010480200327183088,-0.1471385581660554,0.5078261426569229,1.192424496439918,-8.280869062197274,10.847421520497189,-0.004369832288970454,-0.00831618197442777,0.21391695547348952,-14.471027455718252,78.00034454391404,-101.57302258370011,-17.410789768896183,94.89272366734015,-126.21070599533861
