fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5
ecc_emrg,2,0.3114332602208663,-0.3016738097590079,-0.05690360449586161,0.1069169725218617,-0.10293145725746376,0.25956460935963177,-2.03557650900253,-0.9720757536602563,-1.0938103306556475,1.9752516853267093,-0.12421823519290796,0.11768905444488144,1.1529895792628084,0.5498773284910612,-2.478900703521311,0.01695402164632002,1.5281706980539198,-0.6328186596214754,8.924961426648858,2.9710467265862146,-0.008443897071117012,-4.023792993479251,-7.2469484559407285,-1.2027385417925402,12.040273645513224,6.647587236484516,-0.8936697730635813,-8.520455991624578,-11.366224982675162,0.0847925446976587
