fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
bmrg,3,-0.7661444928513294,6.645903024581401,-19.20201519296137,18.66066301893179,37.92126782406161,-336.8755062781113,990.2293469384515,-965.0178391871696,-0.06495661415403073,0.5847309042295735,-1.77672382445786,1.9790998616256401,-41.28901301116999,355.6493854593803,-1014.3421883798052,959.8327017092802,-35.417393113434215,306.0174915183987,-874.1095239649452,826.7324148901128
