fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5
ecc_bmrg,2,-1.439461826423057,0.6903919510144513,1.0583450181383485,0.06983556416385621,-0.17279013572121407,-0.2393992702128044,-0.06932100129476897,-0.26528883365855094,0.6685537034114385,1.109242302335349,-0.5305423044726353,0.04085188392275805,0.030011430552151965,0.4756435729654762,0.030884263298890612,-0.0358798589735781,0.002955562525919035,-0.14747763065849986,3.139953513595675,1.9215432380388757,1.511810725209231,-6.789772487659269,-0.4736471465585971,0.25213471822882594,4.6719098513782855,3.775947917159767,-0.6997996549300396,-10.357458853086232,-4.4543650394367413e-07,0.7974954585312308
