fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_bmrg_jmrg,1,0.40842070146018283,0.15130066078432924,-0.25498656654938073,0.1859294123135113,-0.16219535857621206,-0.03816652439626611,-0.5056614118786327,-0.4631626381813116,0.7404726434329127,-6.867028512380782e-08,-0.1881892234182045,6.975084126632421e-12,0.1720560962748875,0.04206319617283736,0.5188486580131604,0.4788883566101105,0.14583726033384162,0.03535595353584615,0.44288463587815496,0.41311502352288854
