fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_ecc_bmrg,1,0.74827263764809,0.16410686120386905,0.029934050895262944,-0.19791583553659814,-0.28125627872735603,-0.06714244012045908,-0.0796823222106439,-0.8814345174742217,0.7404728752860196,-3.3086224347772065e-12,2.296958765707413e-11,-0.18818930255805394,0.29713640148421055,0.07113195331058243,0.09181374304556036,0.9076733624536178,0.25361329580606123,0.06036193648570205,0.0909848002147148,0.7771912476272633
