fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_ecc_emrg,1,0.07688631555478433,0.0710692119258851,0.06967182597326264,0.08082183442060094,-1.5882545615263852,-0.38029457082563267,-0.4470050228434774,-1.413562118603664,-0.24614843658645486,0.9910847711645929,3.022104258125952e-11,0.18427908939760737,1.6004047354563544,0.3806516447455512,0.5056539514657016,1.4389552462589754,1.34720322709069,0.3214527532959095,0.4843072688505745,1.2168149883641683
