fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
emrg,2,-1.051041537010943,2.090827475361436,-0.850300325332141,814.5238156670038,-1471.1168539195062,660.8186676610447,2.310986754013274,-4.276263480633402,2.1293035171287005,303.3644791078209,-582.3747437522908,281.15221970646957,713.116744846377,-1331.270043321893,622.7215094646546
