fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
emrg,3,358.771848855119,-973.7853423036439,880.675876211467,-265.21242882655474,-22520.294822436925,62215.00066059538,-57242.16516978949,17537.76203103244,346.85893093011424,-942.5294496705186,853.236551899396,-257.17256292205684,16980.99458994183,-46384.514734055294,42186.56123015329,-12772.602901403363,-3148.54864640058,9353.477633492668,-9231.440620664946,3029.4324426198327
