fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
ecc,2,0.10692593414213246,-0.0715734367288586,0.18107215636466895,2.8265887603005893,-1.4065415689801175,-3.0611320096581087,-0.012490550738893286,0.004920729616089833,0.15511513908774952,-8.599548256862207,3.909597046335794,3.1618947606193832,-16.882237153077806,10.741498819222828,2.1808630350120297
