fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_2_A_p31,c_2_A_p32,c_2_A_p313,c_2_A_p323,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_3_A_p31,c_3_A_p32,c_3_A_p313,c_3_A_p323,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_2_p_p31,c_2_p_p32,c_2_p_p313,c_2_p_p323,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_3_p_p31,c_3_p_p32,c_3_p_p313,c_3_p_p323,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212,c_4_p_p31,c_4_p_p32,c_4_p_p313,c_4_p_p323
bmrg_emrg,33333,-1.4854109196375063,-0.9153456038500783,-0.6363672410753446,5.245246551174314,-1.285681943100004,-0.8115695927507457,-2.681284790192769,-0.3085972918465817,4.68550766117716,-0.7001755339528845,-0.02089410842382076,-0.009774233339213439,-0.009271286102534242,-0.015633354161309957,-0.004772777855273281,-0.013226387417889651,-0.08782014288174951,-0.0004996770117922423,-0.013067021725336516,-0.007567753898909821,6.544388287539115,-9.48116859671837,5.7861514723978775,4.757668897088295,1.8927890564320902,-6.502436514677503,-0.8736356687853964,9.065334446045961,2.9734653791376733,-7.013568725488239,-0.00032889122669303695,0.021087303221578084,-0.006894161548980606,0.0746161245506423,-0.006839847376317232,0.005928634178720974,0.07586909044103393,-0.010346396909157982,0.04655934736454377,-0.006022175718700111,0.009556996208884228,0.010966156298190298,-0.010506417088318449,0.045398160021809617,-0.007580430312969491,0.009286260316264477,0.07992115476316936,0.016583160387869684,0.03968615197790237,0.02557508519270566
