fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_2_A_p31,c_2_A_p32,c_2_A_p313,c_2_A_p323,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_3_A_p31,c_3_A_p32,c_3_A_p313,c_3_A_p323,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_2_p_p31,c_2_p_p32,c_2_p_p313,c_2_p_p323,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_3_p_p31,c_3_p_p32,c_3_p_p313,c_3_p_p323,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212,c_4_p_p31,c_4_p_p32,c_4_p_p313,c_4_p_p323
bmrg_jmrg,33333,-31.14840372190125,-30.833445727472732,-39.5427826904891,39.02435375839465,1.7345124686392148,28.87332922816137,-9.63538939576915,1.4526251728578037,-0.7781159718775987,-5.085931909267858,-0.08265811599004022,0.12207782980761007,0.23624661528065502,0.49996515774463535,0.1568601456158747,0.1382599909777441,-0.2212276784356721,-0.0666112360148416,-0.07524287252418671,-0.009897711664674829,40.90066691755929,-35.45526734026763,-7.811557174059376,9.25618856275832,-0.844139538933587,6.799604857821217,-0.6026027131187914,0.03552626763000256,-1.4933309086847582,0.289198041915696,-0.011950505439579423,-0.0014416390499305512,-0.013038920120391323,0.08642299962394626,0.06164110389733203,0.08191180554451405,-0.050981550498876635,0.06291454459094581,0.02988342324314846,0.0313396377685457,0.004254412025150551,0.020753256486123275,0.018227749136437484,0.08565741531349622,0.05726373688700468,0.0742778726701169,-0.07103209102664708,0.023607847295048088,0.03548562145460764,0.059841253337066365
