fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212
ecc_jmrg,22222,0.5186913786263176,0.23364245718355656,0.3480938821297853,-0.06457300068782981,-0.22083835479291974,0.8277620424644272,-0.0406859271759322,-0.009503753303753339,-0.113999133534673,-0.003711921930841877,-0.3282701618992563,-0.030272631441874902,-0.11833778826411886,0.31384026157916767,0.21178356094004974,0.004723430533742074,-0.04083933186898081,-0.1119554337442707,0.04509135167748939,0.01365977191285273,0.13272940229690125,0.0043247182306386895,0.3698792110375551,0.03737102747308908,0.04375678056864922,0.014519841442609567,0.12609840297229366,0.0074549031010431544,0.3513453396772947,0.03785458635884285
