fit_type,fit_order,c_2_A_y0,c_2_A_p11,c_2_A_p12,c_2_A_p21,c_2_A_p22,c_2_A_p212,c_3_A_y0,c_3_A_p11,c_3_A_p12,c_3_A_p21,c_3_A_p22,c_3_A_p212,c_2_p_y0,c_2_p_p11,c_2_p_p12,c_2_p_p21,c_2_p_p22,c_2_p_p212,c_3_p_y0,c_3_p_p11,c_3_p_p12,c_3_p_p21,c_3_p_p22,c_3_p_p212,c_4_p_y0,c_4_p_p11,c_4_p_p12,c_4_p_p21,c_4_p_p22,c_4_p_p212
ecc_bmrg,22222,0.41643446471010365,-0.3395518333521785,1.045528244055326,0.1998254980631014,-0.3634828319729751,0.11363579327233986,-0.028863224529476237,-0.006538949633674217,-0.0877849566877051,-0.003335524364606769,-0.2795758543814374,-0.021420284558661188,-0.48804997663243826,0.2197483301020665,0.4757019811482263,-0.03398991356450506,-0.08673566037467645,-0.06512742076890696,0.034290227612135085,0.009524238715604726,0.10177522701658073,0.005327445747402789,0.3172253198477762,0.029540908289172753,0.03057624705566433,0.010257003174425952,0.09841149723204382,0.004933228353360348,0.3032193280219766,0.030512265240200502
