fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_2_A_p10,c_2_A_p11,c_2_A_p12,c_2_A_p13,c_2_A_p14,c_2_A_p15,c_2_A_p16,c_2_A_p17,c_2_A_p18,c_2_A_p19,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_2_phi_p10,c_2_phi_p11,c_2_phi_p12,c_2_phi_p13,c_2_phi_p14,c_2_phi_p15,c_2_phi_p16,c_2_phi_p17,c_2_phi_p18,c_2_phi_p19,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_3_A_p10,c_3_A_p11,c_3_A_p12,c_3_A_p13,c_3_A_p14,c_3_A_p15,c_3_A_p16,c_3_A_p17,c_3_A_p18,c_3_A_p19,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_3_phi_p10,c_3_phi_p11,c_3_phi_p12,c_3_phi_p13,c_3_phi_p14,c_3_phi_p15,c_3_phi_p16,c_3_phi_p17,c_3_phi_p18,c_3_phi_p19,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9,c_4_phi_p10,c_4_phi_p11,c_4_phi_p12,c_4_phi_p13,c_4_phi_p14,c_4_phi_p15,c_4_phi_p16,c_4_phi_p17,c_4_phi_p18,c_4_phi_p19,norm_bmrg_scale,norm_bmrg_shift,norm_emrg_scale,norm_emrg_shift,norm_nu_scale,norm_nu_shift
nu_emrg_bmrg,3,-0.7090745339778618,0.0193051980966306,0.0383321870774568,1.920507681874016,0.0050288496804243,0.0638140215664088,0.0636542477773409,0.7538139778346297,-0.7961502371002067,-0.7910005277290761,-0.016252260639443,-0.0017129242236448,-0.0199347785156571,0.0383250539867483,-0.0646508082915914,-0.0853197110782217,0.2961860909316828,-0.9947134731606916,0.8091746091605114,-0.2087030516080445,0.1852395918266751,0.0611577205135977,-0.1269823502913633,-0.2838542675650251,-0.0309859228505955,0.0055409334223571,-0.0122777087528341,0.0228862441825737,0.2880680920131884,0.3060347062787467,0.0207119572843975,0.0007193361034738,0.0087054742777948,-0.0488938643759993,0.0001071123733229,-0.0660298404521948,0.0012416365777478,0.0147077220608245,-0.1953722878890989,-0.0191102009807025,-6.103508965282883,3.179648129535737,8.493301277420143,18.081900099784505,-0.0752687553906613,-2.2338517437973264,-4.501704161830955,-1.5032055545903116,-20.799385992114527,-17.86937507576596,0.3259701027191154,0.0723934247186135,0.1337879900309658,-1.908958259720232,3.6094881338601374,0.0006076548351254,-2.703680222444228,1.3504328691716514,15.74928179136602,1.568453726484457,33.75508002655242,-12.142297432754102,-25.05667610080957,-81.09615556237601,-0.654944384665148,5.996332204146139,13.311618025654647,-12.390069779768409,65.45534381991584,51.29860137269728,1.1192561739584483,1.0656378776766973,1.1565942937279352,5.847870011874169,-10.564818016806573,1.0109261041004256,2.291633744237913,14.90843912670494,-46.8697649557005,2.5372594380788147,1.850660271225822,-1.9177926083751844,2.289022040587267,-3.561417783680698,-2.2706726017540304,-7.83958518333946,-2.8833182800681065,-5.585638489470009,0.92042770121894,9.954678200258254,0.4820488454434478,3.714314282307296,2.059837965583454,9.759118948072224,6.6640186733195295,3.3477200946815566,3.742196570640681,5.448494435312566,-12.7072800287409,-3.898229422132976,1.3439145490527014,-3.5738030997813306,21.792405855131097,-19.96025031862279,32.0,-7.0
