fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9
nu_bmrg_jmrg,2,-4.5042397415937545,8.497824497011461,-0.24109703253109802,3.0661258517538994,-0.7470030321633052,-0.8809733716467686,-1.5959368471944522,-1.9933210034785045,-0.8507618747945818,2.059856374556742,-47.51934993682741,57.45827710998885,53.54118704683895,-28.561696688363007,-22.643585443863724,-11.807617994398935,4.213409396293473,-2.9344110556662195,-11.976656133213272,4.220769004993063,-0.9454575633659215,5.4236245617981025,-0.2856154570752645,0.7384488943578688,-8.210894251827462,0.05523565134795161,-0.064675243329406,0.38303525766386487,-1.13099608436285,-0.05232483507270195,-18.62320109031233,3.8739899629543797,-21.75695064153604,38.48652018946538,-59.25573836994111,6.932103051546876,-3.6342540026279773,16.978630403830294,-8.598475497452975,-7.005871652973677,0.03758444800242332,-35.40411237083943,-23.435696106114623,27.367893778246433,58.827566191814185,5.865737029314369,-1.8747086885155673,30.428741428511305,-23.79975891151236,-5.100754619918892
