fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
bmrg_emrg,1,0.06978909181195835,-0.13573738831723398,0.5994600619638324,-1.7960674690540648,-2.2546730726062862,6.543544977130574,0.2983991939337662,-0.029439411879952877,-0.05831989822707253,33.42809138177908,-1.3031600815327735,-29.36095418407423,28.460360842203816,-0.31093124485577306,-27.46218262748315
