fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9
nu_bmrg_emrg,2,-21.495217479196576,14.814298935030514,5.163219960075534,26.900884690236925,-1.0552190694193406,-0.38268865299765276,-9.91727640974433,-3.2813735198471186,-5.064862520489875,-2.430411619846755,-51.719085902286274,90.52190385550712,41.475670053948,-67.32843984951366,99.95659955459932,-5.610778122328623,62.47052877507854,-21.507191262409386,-68.82671790833902,-4.428952599125985,-4.243305550694306,9.023180035382467,0.7227730904830381,5.392531464063145,-8.659783988354874,-0.04566323791941759,-1.9663292159295171,-0.7335128450430317,-3.529674605756267,-0.3656640818377461,-89.6672964301075,92.06967126185612,51.87044317033035,24.768461430205598,-98.49485078243713,1.4117002902139875,92.37395803792869,8.023501763579862,-76.16664974328405,-66.28632543063529,-91.82001167966854,70.20089441268902,40.859639448622815,58.394827598054476,-97.32077739607317,2.928777658961452,78.45336164788107,21.535729892384566,-84.36935554825637,-66.48011047946515
