fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
ecc_emrg,1,0.29507256949556254,-0.021119184959897813,-0.13124747901852818,-6.624442671326359,0.2328637682474035,3.919150885253363,0.2172162806443777,-9.66696037193876e-05,-0.07015649432008136,32.15741141661127,0.683672948805345,-32.68085223299716,34.79260116741472,1.6760757520003604,-36.1635261904599
