fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9
nu_bmrg,3,-8.060592515784695,-1.932902385620094,-6.190473209911622,-0.6491345784288313,15.703417474760649,-2.613425426579877,-0.19172303486517536,-4.131405772717401,-1.0413491340043888,1.0955533756835025,-0.038734779782841185,-0.01821442666625364,-0.012768936851696293,-0.0023551895449406036,0.09112397495963755,-0.013437398178135291,-0.0018603373521283344,-0.13067262148465103,-0.0018268801837673385,0.04575334806372685,74.69269528266523,34.2277761617978,-76.64143695002807,9.694314268249324,26.18482569375179,-23.926992529168764,7.524302512817997,-2.9712238162229747,-4.302994053517997,4.16861332114618,0.07886433841695806,-0.06851995753654627,0.15172384352357257,0.026913309700685086,0.3971548309494819,0.0235998883647866,0.00663645266695126,-0.04290546755062187,-0.06420190979226738,0.0317012235904849,0.006423525445494071,-0.02584936636871675,0.04331589185255116,0.03208391766481911,0.03816568916538659,-0.07465402978499626,-0.014577955910582056,0.06943198499443887,0.015127648663688289,0.08684203524633392
