fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
bmrg,2,-0.06396121400254974,0.2890849494004084,-0.10449753039014825,-2.5702140715113324,13.490260193614311,-20.08329721161806,0.014438045700996735,-0.1172677302309282,0.3801388497660518,-4.074029106034571,24.48511520154759,-33.72592685058106,-1.6932212562906326,12.476408114665876,-19.80693863116493
