fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
emrg_jmrg,1,0.5387041562218271,0.3083619543975515,-0.22351370779373805,-0.3070350010853795,-0.27352402075700055,-0.8809834385239853,0.2336840039311057,0.029716735973893176,-0.036972050429463575,0.3203321120144304,0.28839915538540795,0.8979430970534723,0.27324766703513026,0.2470108838020729,0.7692802383725318
