fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
nu_emrg,1,0.07627658668295689,0.048455388636954075,0.1030324011161386,-1.6530170275626008,-0.3959396651630236,-1.4713028932681307,-0.367965075649976,0.9303542252426676,0.3373682752180274,1.678930921679943,0.3991991088159519,1.5098402760050744,1.4353819000184254,0.3425194985591109,1.2966392337403003
