fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
emrg,3,358.21491344909003,-972.2767008607188,879.314614252148,-264.80327499004835,-22473.057430380464,62088.41275717664,-57129.23933809242,17504.227301777955,346.78447914375215,-942.2914431044109,852.9882744258363,-257.08765786515033,16939.120179768466,-46268.216235697364,42078.99278851629,-12739.469946712268,-3217.8899032729673,9546.980478041749,-9411.306130771542,3085.1200839489784
