fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5
nu_bmrg,2,2.408429356321834,0.9156689205336898,5.4681579867217325,0.4078646714077475,-2.0137349850841764,-0.027398744382155515,-0.026481857260773067,0.005700751378132935,-0.0727350024872136,-0.00939605498367517,-0.28786608292676963,-0.01798090032519044,-0.038521981506209765,-3.359401603717073,0.5589687125267606,-0.3928737638082322,-0.15387155730279023,1.0375917057556852,0.03841724417945057,0.016836652642565866,0.13143896696246743,0.017396342341059634,0.28006760746048337,0.01370505113941718,0.02728917443455411,0.02633484565399671,0.09126515729936512,0.007124781431139291,0.24817735105315553,0.014219513716430484
