fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
ecc_bmrg,1,0.3714070961296678,0.18655965942959987,-0.0735500814649338,-0.2831417502410156,-0.08014831448919243,-0.8840899750114074,0.7392897829989962,-7.27721600180472e-12,-0.18784167610265684,0.2951633149552791,0.09527494570973413,0.909371358267022,0.2533354230539522,0.09276557878035882,0.7790487870546788
