fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5
bmrg_emrg,2,1.6510567990442875,4.372831311342351,2.6535249499421103,-3.074391564641674,1.176174783107955,4.131504929417594,-0.02507086801657692,-0.06499086202700464,-0.019893072886260993,-0.269024002734113,-0.015685323630279496,-0.06886202792765081,-0.957428974014147,0.8647817928317166,-0.005254253613351203,-0.1626199358697783,0.0027335848837254893,0.00012418871933001164,0.04043812135906101,0.12002782757761318,0.0165194451761926,0.24910953270739342,0.02184747625358773,0.11222257223941777,0.030273316874614625,0.07740830217264025,0.03040856789346784,0.22802501734436595,0.006766258194038718,0.07753204837034793
