fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
ecc,2,0.10694637764500835,-0.07158438015289169,0.18107239719834906,2.8145192239215815,-1.4016399106958357,-3.0601002431677116,-0.012288840925972318,0.0048214717571460055,0.1551079099940963,-8.58917757536594,3.906776293331497,3.1594065726827205,-16.89884784809285,10.75777581635502,2.178446635645531
