fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_2_A_p10,c_2_A_p11,c_2_A_p12,c_2_A_p13,c_2_A_p14,c_2_A_p15,c_2_A_p16,c_2_A_p17,c_2_A_p18,c_2_A_p19,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_3_A_p10,c_3_A_p11,c_3_A_p12,c_3_A_p13,c_3_A_p14,c_3_A_p15,c_3_A_p16,c_3_A_p17,c_3_A_p18,c_3_A_p19,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_2_phi_p10,c_2_phi_p11,c_2_phi_p12,c_2_phi_p13,c_2_phi_p14,c_2_phi_p15,c_2_phi_p16,c_2_phi_p17,c_2_phi_p18,c_2_phi_p19,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_3_phi_p10,c_3_phi_p11,c_3_phi_p12,c_3_phi_p13,c_3_phi_p14,c_3_phi_p15,c_3_phi_p16,c_3_phi_p17,c_3_phi_p18,c_3_phi_p19,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9,c_4_phi_p10,c_4_phi_p11,c_4_phi_p12,c_4_phi_p13,c_4_phi_p14,c_4_phi_p15,c_4_phi_p16,c_4_phi_p17,c_4_phi_p18,c_4_phi_p19
nu_emrg_jmrg,3,-1.951018307418694,-1.1174082429980674,-1.8060993136924506,-2.5593620034484337,-1.169142920210914,-1.3531277646489233,5.089647114491583,-1.1481756030498091,-1.561021802435178,-1.47702521712164,-0.47583103360864176,-1.0878987293145708,-3.1960873026034124,-1.588289501660912,-2.749708984241092,-0.7958856509556358,0.1051703990383414,1.4950763697759446,6.776501836228308,-0.980196059734992,0.024704552614056376,-0.02610217872575593,0.024264115550014658,0.004544969458766669,0.008120129495236777,-0.018036773844864084,0.024636945757725077,-0.0048125051805712,0.005253814044501729,0.029246927727378864,0.009098298019084385,-0.0251800688995643,-0.14863026187589337,0.014015612118188797,-0.02208339511714487,-0.006233964074114739,-0.010772179794443252,-0.0002354211300163205,0.01696663607591706,-0.02192616416663434,0.565591371618356,-4.692338001556165e-11,-6.726060586198057e-11,-0.14424224821168938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008659457614021076,0.0030279977032687897,-0.013863296626761537,0.025502922350810572,0.005508660208950686,0.0005367192145538786,0.17369802751670646,-0.0068710193483472815,0.016532022957315498,0.028619271995763765,-0.0006132475907121421,0.0008872453183794194,0.001613434120794483,-0.006753537423217169,-0.002491481419802808,0.02580557122235393,0.022711108235245758,0.06447531749241084,0.18854332256984513,0.0024065236383530274,-0.001085206931668892,0.015676467904543998,0.025256840966725466,-0.005252977899481487,0.0023168256292138705,0.018610340189699332,0.044906856202421803,0.0029062117559205546,0.010745858511230404,-0.007664964930505335,-0.023291846917220745,0.014567094749521356,0.08570224292692537,-0.025366948519247014,-0.0016278688406558127,-0.012132976693492007,0.02620092241866462,0.04894412186085502,0.0216863141498768,-0.007196927162913125
