fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu,3,-293.4222345290309,192.51520624750967,-42.1414475114051,3.2622394933555925,5903.573596106617,-3547.353817395122,698.7260492884456,-48.177229851313946,460.8135099145073,-311.90787303618794,69.81639853828223,-5.006156505823577,11527.658545195598,-8046.522380277131,1875.9167034479183,-143.09695970271474,17608.223519113435,-11141.01340916039,2354.3338025483554,-164.4382439840911
