fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
nu_ecc,1,0.1565495876819312,0.06628547499958508,0.03375176154831869,-2.6864136785156956,-0.6435725746964399,-0.7633274060196954,-0.09897885973271486,1.0612256037779724,-9.866124831841402e-07,2.7052929197333,0.6427751891828167,0.8599303648603851,2.262794145057868,0.5397962163610974,0.8196155775988293
