fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
nu_jmrg,1,0.7535889879286077,-0.6623731968077502,-0.14668840894213703,-0.6320967355793362,4.749225571198054,-1.2564804482510943,0.41765697721133044,-0.3597333095588046,-0.061742579088452494,7.847466209040521,10.419750277430879,-2.5759673969506878,3.205390153717723,22.5670048292846,-2.1170088921287444
