fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_ecc_jmrg,1,0.7183171321060002,-0.5583552780570957,-0.016160857792988623,-0.14234074205784894,1.2824859917589617,3.4832067578165242,0.5132134484680568,-1.8751227769236714,0.41998369427499394,-0.3603290301816072,0.0009971630066627796,-0.06258641000303228,7.800183752759219,5.184902069107142,-1.876890639457426,-1.915690904901258,2.224651984135927,19.605148025923675,-1.0901013669767141,-1.375977074444144
