fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5
bmrg_jmrg,2,0.7085105020350282,4.4237460391986305,4.032518280611683,-1.4392942109136158,-0.5384092812691638,-0.8498302691266221,-0.009774492015240494,-0.029359566225496684,-0.0250899352258082,-0.12381277358864339,-0.09142517506883999,-0.10634921630225491,-0.9599685884455583,0.8649130460670772,-5.667120580898255e-08,-0.16262356202478717,-1.4826358709622056e-08,2.303999442815208e-08,0.02057405839828309,0.05527158295806206,0.07364384582298876,0.09418031717011341,0.10604461479842535,0.11094523598669907,0.01663556924533493,0.057000907844537034,0.04271985914148901,0.09921721872596903,0.0754265577002645,0.0928162593848464
