fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5
nu_jmrg,2,2.01339602755521,0.36582534864825367,3.696966544082901,0.23193051600298512,-1.6534465981237418,1.228255129125489,-0.039293431939386045,-0.007845226410614508,-0.09988433869392052,-0.0025771188348381875,-0.33467208225320616,-0.027767218815719093,0.06449737809215085,-2.8283658048652756,0.43803429158340346,-1.4458569046857725,-0.138802358772334,1.0722107353844441,0.05238986870986938,0.01826404107002588,0.13286887395063812,0.00973667584039905,0.33008422600427484,0.03903657632464841,0.040656860221002074,0.020438330484980526,0.11311740728502363,0.010277078789377517,0.28285306818366274,0.029188644779265333
