fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_2_A_p10,c_2_A_p11,c_2_A_p12,c_2_A_p13,c_2_A_p14,c_2_A_p15,c_2_A_p16,c_2_A_p17,c_2_A_p18,c_2_A_p19,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_3_A_p10,c_3_A_p11,c_3_A_p12,c_3_A_p13,c_3_A_p14,c_3_A_p15,c_3_A_p16,c_3_A_p17,c_3_A_p18,c_3_A_p19,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_2_phi_p10,c_2_phi_p11,c_2_phi_p12,c_2_phi_p13,c_2_phi_p14,c_2_phi_p15,c_2_phi_p16,c_2_phi_p17,c_2_phi_p18,c_2_phi_p19,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_3_phi_p10,c_3_phi_p11,c_3_phi_p12,c_3_phi_p13,c_3_phi_p14,c_3_phi_p15,c_3_phi_p16,c_3_phi_p17,c_3_phi_p18,c_3_phi_p19,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9,c_4_phi_p10,c_4_phi_p11,c_4_phi_p12,c_4_phi_p13,c_4_phi_p14,c_4_phi_p15,c_4_phi_p16,c_4_phi_p17,c_4_phi_p18,c_4_phi_p19
nu_ecc_emrg,3,0.009899956933997518,0.050278605462183386,0.04343304621710252,0.03378292364149038,0.018470875831033743,0.023329140532792794,0.04958700695359366,0.01576794432502344,0.0464781906725656,0.04011353061244646,0.0082454990394285,0.014439357354846099,0.05941982293417823,0.00750925738796695,0.016968102945506304,0.009496364986141832,0.021579179998472926,0.04280717716306369,0.03699474418411315,0.014611888983683438,-0.923254892436033,-0.22103829287502946,-0.262266756960203,-0.821695228189829,-0.053177500778511785,-0.1252654522504659,-0.7317223716754949,-0.062427059658005185,-0.1966483106999078,-0.23581913907242413,-0.012809149954966815,-0.06844094796254614,-0.6519459221272212,-0.014937060564291307,-0.04724449046392349,-0.029684915639089402,-0.11351915115610468,-0.1750292333010986,-0.21227542348068884,-0.056084531143398744,-0.5184033502403428,0.4952193231274909,0.03479813954207702,-0.049220734547853036,-0.30820749427326044,-0.09253863073350688,0.25418040373481404,-0.1934828597606981,0.28461895907766704,-0.042905512986346095,-0.15115073520744884,0.011131053124383391,0.5312110667366355,-0.13567631468818872,-0.24513628850921557,-0.19961032909158258,0.13960643924524246,-0.006940688210929394,0.10216428950157141,-0.19698086444475768,0.9013723927078395,0.21452699885592294,0.28660165861824194,0.8106298356785799,0.05122250501137166,0.15271241889183845,0.7296290300289969,0.06720477958902935,0.19271548295675253,0.2628079261396609,0.012330330731965634,0.09249700004410089,0.6574050212785263,0.015858206036013074,0.045987972075119184,0.03555645686021601,0.1415770747340866,0.17327670895689293,0.24130948042667125,0.061554162524270144,0.7423089698551716,0.17726951772539618,0.26885775055160094,0.670573948600695,0.04248833705296415,0.14961137384011555,0.6065256863977093,0.06315194340726016,0.1600025260825028,0.2476582465295412,0.01022267495987335,0.09189100027438188,0.5491787694056615,0.01495141532674193,0.038305013699998613,0.03494611784003128,0.1391343232092573,0.14451399294612188,0.22848191393468364,0.05817033697065921
