fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_bmrg_jmrg,1,0.4017692719739343,0.2921249973435649,-0.09812884136881407,0.0039555521611786704,-0.1621067428260815,-0.03839323377326153,-0.5047623074169861,-0.462174561978399,0.4095055055385705,-0.3569153517643464,0.012705752047803857,-0.07304836587029288,0.1717081412328153,0.03949545495956949,0.5156305520668114,0.4783259993315819,0.14452277706576502,0.03503397130128708,0.44264519525531676,0.41097153037237005
