fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_ecc_bmrg,1,0.5877879376773798,0.18246720466206523,0.08251294366366212,-0.1509900732416162,-0.2811919186565024,-0.06628943042810531,-0.07969687530997369,-0.8796521894210113,0.7392912406059813,6.855904405818834e-11,1.3398521817613546e-10,-0.18784210441713062,0.2960845107004126,0.06835604663816593,0.09553067515259524,0.9037858447185658,0.2509060769153504,0.059674152480658466,0.09216714805935267,0.7752917964826721
