fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5
emrg_jmrg,2,-11.515619632819137,21.842207097086252,1.1436099022878665,-12.835919247369501,-0.37237125715329267,0.864914776926484,99.99999999085668,-99.99999999994512,-44.05864605032729,-48.462936952153136,-4.523175301046086,73.63333267853142,-3.1100036423162845,3.930179620573483,1.0530904416339006,-0.7786224936320177,-0.052570663916191834,-0.8631416335404895,-88.74073367333177,10.040455592161768,69.35992715763258,99.5788891014187,0.535691600709549,-77.99840062335149,-57.9458937359094,13.117275128492015,46.2467686423872,44.247506770853924,-1.156685446943429,-42.61568057235651
