fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9
nu_jmrg,3,12.882724529649128,-81.45435538856975,-6.950707132525659,99.99999999999996,0.7762932587235037,42.521606260839604,-33.41637571732508,0.046144042530257445,-28.799669372635268,-5.322443191847541,-95.02181729076536,-60.24462056001946,99.9999999918196,-99.99999981582177,-40.325675353363366,99.99999999431515,55.98520126943185,6.2008024734402545,99.99999986712464,-38.2200592509007,6.043975387869383,-44.47895420655851,-2.9862816353790897,98.18857338930871,0.5010555258828141,16.44621313110603,99.99999999999999,-0.11535522196361185,-59.49105043794875,1.7323870779626336,44.800522064352265,94.7558776602316,-91.18359396453894,-53.07392219149976,39.86900921205661,57.68730880767771,-99.88616083046551,-5.471435754485025,-100.0,-10.380280296686625,36.927621258310246,13.425450929119348,-64.32407564480704,41.55971968918926,29.64334417521307,27.11328008253906,-27.951362126325616,-3.738225894910909,58.54625823762401,-19.81246371633624
