fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5
ecc_bmrg,2,-1.4395280641231578,0.6904335012131729,1.058369148978329,0.06986060610413497,-0.1727909668737121,-0.239416885646621,-59.37601751608348,7.400762093247505,38.084863171036034,2.9247398040412365,-6.424086077695466,-2.7068609171361575,0.02977061322202286,0.4752668383695081,0.03109133908353175,-0.03569019526338156,0.0029130945481108447,-0.14738548065828241,32.6004985595876,-4.625566588224728,-16.154356897400348,-8.28080133241921,2.1537785104280878,2.664093236130428,9.660187226309587,-1.5008858848802245,-2.3248195325049377,-10.82219756870887,9.135496831540034e-09,2.649366922793984
