fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_emrg_jmrg,1,0.5849954368232727,0.08701745723392969,0.5168350126635823,-0.3125809257698645,-0.3068626492388654,-0.07275311168992948,-0.2726995988723169,-0.8751742273484643,0.5655911602904843,-5.557318013963703e-11,-1.6786777766279567e-10,-0.14424218270533581,0.31675927844749424,0.07458621918785252,0.2855569468145073,0.8938684972820471,0.2703040860251079,0.06347011887312873,0.2452847690730658,0.7655502112264821
