fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3
nu_bmrg_emrg,1,0.30815965583941207,-0.3778837418190419,-0.08769179031965907,0.26604471044984934,-0.2635076340196481,-0.06270529614222123,-0.825509312524468,-0.23558658565540422,0.739291350397539,1.98639152519393e-13,-0.1878421366519214,4.338745806646785e-12,0.2781095213182909,0.06545842386987549,0.8475283003295582,0.24757917525443932,0.23717542400709393,0.05644837874483833,0.7279733934712435,0.21446581419825506
