fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2
nu,2,-8.190679461919547,3.4882135574641655,-0.18559062146125585,415.4724050653429,-183.81456922434307,17.01197663977997,-4.2505630883749665,1.7234489673824422,-0.012326142793773118,-379.14385276405227,184.73746864442452,-19.422886157831147,584.7090014673162,-234.09545417707392,24.899529276574288
