fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_2_A_p10,c_2_A_p11,c_2_A_p12,c_2_A_p13,c_2_A_p14,c_2_A_p15,c_2_A_p16,c_2_A_p17,c_2_A_p18,c_2_A_p19,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_3_A_p10,c_3_A_p11,c_3_A_p12,c_3_A_p13,c_3_A_p14,c_3_A_p15,c_3_A_p16,c_3_A_p17,c_3_A_p18,c_3_A_p19,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_2_phi_p10,c_2_phi_p11,c_2_phi_p12,c_2_phi_p13,c_2_phi_p14,c_2_phi_p15,c_2_phi_p16,c_2_phi_p17,c_2_phi_p18,c_2_phi_p19,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_3_phi_p10,c_3_phi_p11,c_3_phi_p12,c_3_phi_p13,c_3_phi_p14,c_3_phi_p15,c_3_phi_p16,c_3_phi_p17,c_3_phi_p18,c_3_phi_p19,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9,c_4_phi_p10,c_4_phi_p11,c_4_phi_p12,c_4_phi_p13,c_4_phi_p14,c_4_phi_p15,c_4_phi_p16,c_4_phi_p17,c_4_phi_p18,c_4_phi_p19
nu_ecc_bmrg,3,-7.294921690878457,-1.1192588268791004,1.339639579118696,-5.991488922618576,0.5666903689438638,0.7951662534251105,15.085564223505834,1.185006655015484,-2.0738555461161585,-1.7179304358854763,1.7255911608192696,0.10772949493006766,-3.9904878874593765,1.6702845398140098,-0.9886616291787736,-0.2791339150074613,-0.47039596831479946,0.9113868784351409,0.4178617880288562,0.2840421111370189,-0.0076594894814117995,0.03011752492690442,-0.03329126448722216,-0.029372602734789678,0.00821628623646324,0.024881535546673415,0.0255581930081235,0.009786393949054626,0.043773182174149224,-0.021029888407480234,-0.014453609447630992,0.0006757089790108265,-0.112076037486651,-0.0009747726574294228,0.04105140993236656,-0.022576682297932634,0.01785198901167706,0.07122186820950563,-0.001146559431837218,-0.03672432562621459,41.23367902125949,16.05532308467443,9.149746149101993,-39.257250757515074,-14.26518720955026,0.5446797394753894,12.965793811102701,7.274428829042948,-14.145937101030167,-7.028582703057213,0.6505395360094487,0.12410681127276016,-1.4655626623817315,-17.227059311093765,0.9454484049141535,-6.7720919915978115,0.3633353724627794,3.0315540848005686,1.0447619693432684,2.381562269191761,0.04525202018107792,0.002607347974994862,-0.013624259526345812,0.1356212411217628,0.026538287574984568,0.0014620861930210432,0.3214608072217011,-0.012862264488556884,0.013782569199962869,0.007155863100853576,-0.00035311330561118946,-0.02471589430786782,-0.026501448847494516,-0.018714225599162148,-0.002207520139653163,0.005545535828133107,-0.04962122125898363,0.050682327477946945,0.0966354142397049,-0.00479412684315285,0.04603759308196085,0.04527774134406655,0.11144766953237326,0.1373222008418389,-0.012036092687974434,-0.012536726111527457,0.20714346574533266,0.030023884438329772,0.03848702011980575,0.05454705403765287,-0.019276061363349237,0.0011375172357018467,0.010275151481626043,0.015659021824691595,0.031654062815875905,-0.06038787315588677,-0.06835253760627993,-0.030641551289595927,-0.02239046507014831,-0.042330598883536845
