fit_type,fit_order,c_2_A_p0,c_2_A_p1,c_2_A_p2,c_2_A_p3,c_2_A_p4,c_2_A_p5,c_2_A_p6,c_2_A_p7,c_2_A_p8,c_2_A_p9,c_2_A_p10,c_2_A_p11,c_2_A_p12,c_2_A_p13,c_2_A_p14,c_2_A_p15,c_2_A_p16,c_2_A_p17,c_2_A_p18,c_2_A_p19,c_2_phi_p0,c_2_phi_p1,c_2_phi_p2,c_2_phi_p3,c_2_phi_p4,c_2_phi_p5,c_2_phi_p6,c_2_phi_p7,c_2_phi_p8,c_2_phi_p9,c_2_phi_p10,c_2_phi_p11,c_2_phi_p12,c_2_phi_p13,c_2_phi_p14,c_2_phi_p15,c_2_phi_p16,c_2_phi_p17,c_2_phi_p18,c_2_phi_p19,c_3_A_p0,c_3_A_p1,c_3_A_p2,c_3_A_p3,c_3_A_p4,c_3_A_p5,c_3_A_p6,c_3_A_p7,c_3_A_p8,c_3_A_p9,c_3_A_p10,c_3_A_p11,c_3_A_p12,c_3_A_p13,c_3_A_p14,c_3_A_p15,c_3_A_p16,c_3_A_p17,c_3_A_p18,c_3_A_p19,c_3_phi_p0,c_3_phi_p1,c_3_phi_p2,c_3_phi_p3,c_3_phi_p4,c_3_phi_p5,c_3_phi_p6,c_3_phi_p7,c_3_phi_p8,c_3_phi_p9,c_3_phi_p10,c_3_phi_p11,c_3_phi_p12,c_3_phi_p13,c_3_phi_p14,c_3_phi_p15,c_3_phi_p16,c_3_phi_p17,c_3_phi_p18,c_3_phi_p19,c_4_phi_p0,c_4_phi_p1,c_4_phi_p2,c_4_phi_p3,c_4_phi_p4,c_4_phi_p5,c_4_phi_p6,c_4_phi_p7,c_4_phi_p8,c_4_phi_p9,c_4_phi_p10,c_4_phi_p11,c_4_phi_p12,c_4_phi_p13,c_4_phi_p14,c_4_phi_p15,c_4_phi_p16,c_4_phi_p17,c_4_phi_p18,c_4_phi_p19,norm_emrg_scale,norm_emrg_shift,norm_jmrg_scale,norm_jmrg_shift,norm_nu_scale,norm_nu_shift
nu_emrg_jmrg,3,-0.4772768068419644,-0.0002371819970582,-0.2384286688106468,1.6506514359577362,0.0082893237851711,-0.0062469745460602,0.0001740590178893,0.6995192772391029,-0.4089200930145658,-0.853431502452522,-0.0154323960052516,0.0154948809961025,-0.0191641229699638,0.0444750386071287,-0.0137824357944891,0.0083055075037879,0.4416078565571692,-1.158464702211552,0.82106067143868,-0.1380768654704749,0.108506808552106,-0.0175843358253246,-0.0736442125972536,0.0756306594052144,-0.0093596300174078,-0.0102700926007346,-0.0011813951054319,0.083852526562628,0.0583058924333112,-0.0101530267973498,0.0043395129295019,0.0097088446541364,0.0114394534444959,0.0280679736503157,0.0125379707638685,0.0105249806291524,0.0867531083703114,-0.1299983326349852,-0.0219208713758622,0.0015920011039479,-6.008647554526371,2.766416161127196,3.255426230182924,17.3871863314136,-0.1151331876892631,-0.4576864575085387,-3.424487807181533,2.020611461562802,-12.587415868441097,-17.804260921528,0.3439096523694371,-0.0423899109953812,0.1651200729900586,-2.0725848558336897,2.9392974662785343,-1.0166564466240489,-1.560272565086942,-5.567932433481501,16.671983655101222,1.1066650620631058,20.28469255238056,-9.595810363144173,-5.828985705242364,-52.5430837425203,-0.6668263395679495,0.2563505466053753,9.8777500387403,-14.98842779573134,28.155153353827483,39.61753819225531,0.5273527908336849,1.5494189304896129,1.5257441456755925,9.025213439279913,-6.520599328286201,2.558232255303908,0.9601819450428112,23.6121254984224,-37.994268434368855,1.74331185639686,-11.642623960916058,3.291210265204021,7.990161910027044,32.10971532960662,-2.0034824371008604,-7.986205721346891,-8.40587859190675,3.919201200136847,-29.144759115427533,-14.477293067441623,0.4268412881970929,2.9530218999177027,1.4840087912464708,4.752119690324234,10.696541389418776,2.2509175252948785,3.3267025129041032,0.1357875614894662,12.16188506601635,-2.864990873313256,21.792405855131097,-19.96025031862279,1.461250169932298,-3.716686540862511,32.0,-7.0
