q,nu,chi1z,chi2z,chieff,ecc,ecc_gi,m_ano_gi,E0,J0,Emrg_til,Jmrg_til,Heff_til,b_massless,b_massless_Heff,b_massless_EOB,a_f,A_220,A_320,A_440,v_kick,A_peak22,omega_peak22,Mf,af,A_peak22dotdot,A_nr_error,v_kick_qc,A_peak22_qc,omega_peak22_qc,Mf_qc,af_qc,ID,catalog
0.9999999814246749,0.24999999999999997,1.5205620977443546e-07,1.53738265037611e-07,1.5289723739821203e-07,0.023388538098820445,,,0.993882391714417,1.1967645996171783,0.969908800705981,2.8070359935413545,0.8814461633738286,2.8941236449222423,3.1845801935277893,3.0887523562565584,0.6864579936563636,0.0,0.0,0.0,,0.3939306696613131,0.3610264531891971,0.9516336298344055,0.6864579936563636,-0.0010650830112693451,0.0008144595728051787,1.0,0.3948311700505622,0.3598144136670305,0.9515839387062565,0.6863699261474929,0069,SXS
0.9999999796454936,0.25,1.5536070037593795e-07,1.5674942819548585e-07,1.560550642786452e-07,0.02745397955660678,,,0.99387242763119,1.1958137780292468,0.9699065670808196,2.8065423946286563,0.8814374977330006,2.893621396002771,3.184051508866935,3.088232468373633,0.686359631519953,0.0,0.0,0.0,,0.39330845062516007,0.36084392181101066,0.9516367841243224,0.686359631519953,-0.0009582024297152442,0.005,1.0,0.394831170046314,0.3598144138984922,0.9515839386205578,0.686369927113202,0087,SXS
0.9999999928582833,0.24999999999999997,1.1950506015041954e-07,1.2228525601506982e-07,1.2089515807778083e-07,0.02689788266260814,,,0.9941489107855012,1.2204718084230595,0.9699321467615268,2.808898491233326,0.8815367386428481,2.8959742190336315,3.1863657725232284,3.090558594110906,0.6865122581915736,0.0,0.0,0.0,,0.3939321461651863,0.3607935858399287,0.9515856292696362,0.6865122581915736,-0.0009852777017289416,0.0004075296394140739,1.0,0.39483117009361357,0.35981441132134845,0.9515839395747451,0.6863699163607945,0091,SXS
0.9999998581069992,0.24999999999999878,-4.380791514036653e-07,-4.650196113039685e-07,-4.515493803981512e-07,0.2677916373007478,,,0.9923552135107089,1.0681978180739786,0.9695523934818777,2.794993251626958,0.8800636874128752,2.88276659458239,3.1758988486883317,3.0792003302021116,0.6848039189102268,0.0,0.0,0.0,,0.3910089099356929,0.3590026869402436,0.9515727548926786,0.6848039189102268,-0.001016534598463993,0.005,1.0,0.39483117086370373,0.35981436936243216,0.9515839551100296,0.6863697412989673,1360,SXS
0.9999999915152723,0.25000000000000006,-1.3019113966627925e-07,-1.6955695688554694e-07,-1.49874048192411e-07,0.04044729425578656,,,0.9928344155223898,1.1180463896746475,0.9703442368913779,2.8137565210395095,0.8831358761366213,2.899750845178139,3.1860969495980718,3.0916108132196882,0.6866485823724534,0.0,0.0,0.0,,0.3937654386152893,0.3609236806081526,0.9516253233776235,0.6866485823724534,-0.0010311727353431654,0.005,1.0,0.39483117045787103,0.3598143914745637,0.9515839469230154,0.6863698335556546,2517,SXS
0.9999999770171814,0.25,-5.361857248526846e-08,-5.4405116587982916e-08,-5.401184453210644e-08,0.06773957532970792,,,0.9944873581225168,1.2517691044494252,0.9707740430060688,2.830015409570837,0.8848044851486976,2.9152153685604314,3.1984641319886995,3.1049859568205664,0.686532198875878,0.0,0.0,0.0,,0.3917897544247651,0.35649053896855776,0.9516870980084258,0.686532198875878,-0.0009779723911759507,0.005,1.0,0.39483117032891046,0.35981439850105107,0.9515839443214592,0.6863698628717037,2518,SXS
0.9999999762429158,0.24999999999999994,-3.863986565103905e-08,-5.012356611464584e-08,-4.438171581463764e-08,0.06415785633556666,,,0.9940103042920498,1.207935126420646,0.970612307262908,2.828423083778373,0.8841765020204515,2.914060601348055,3.1989349155005593,3.1049255991178737,0.6865103933842316,0.0,0.0,0.0,,0.3910860251204969,0.35947018448598556,0.9516909383133442,0.6865103933842316,-0.0010165309990867438,0.005,1.0,0.39483117031595527,0.3598143992069182,0.9515839440601119,0.686369865816736,2519,SXS
0.9999999708876116,0.24999999999999997,-2.3046308387781587e-07,-1.479718297752823e-07,-1.8921745742692846e-07,0.17640666041692965,,,0.9928920095721604,1.11344224383893,0.9704938683390488,2.8282413049073902,0.883716696967382,2.914228927327261,3.2003936494726895,3.1059624130844763,0.6857937019973662,0.0,0.0,0.0,,0.3900831997564912,0.35786596016353656,0.9514503834576402,0.6857937019973662,-0.0009813122494201068,0.005,1.0,0.3948311705107985,0.359814388590779,0.9515839479907364,0.6863698215238703,2520,SXS
0.9999999996211542,0.25,-3.027031120624407e-07,-2.9579702579103507e-07,-2.99250068927392e-07,0.3090823058680599,,,0.9941856526742404,1.175072672416245,0.9704003163713231,2.82267102297362,0.8833535480271277,2.9087696854104554,3.195403504381392,3.100820571585737,0.6871319097030406,0.0,0.0,0.0,,0.3959192793202215,0.35855900741552205,0.9511599324302505,0.6871319097030406,-0.0009612101889347922,0.00015017689661983265,1.0,0.3948311706588221,0.3598143805256329,0.9515839509768558,0.6863697878743051,2521,SXS
0.9999999393265996,0.24999999999999978,-3.493761814048443e-07,-3.791618244909017e-07,-3.6426900249607395e-07,0.4063723270104906,,,0.9943840168821293,1.1762986896664942,0.9709933140702709,2.8321446979074434,0.8856560319383354,2.916749947572225,3.1977930435465423,3.1050356650641153,0.6884113885673564,0.0,0.0,0.0,,0.39651722711236814,0.35770935019030503,0.9516128914717258,0.6884113885673564,-0.0009757663122458629,0.00013165420879009872,1.0,0.3948311707462897,0.3598143757598894,0.9515839527413716,0.6863697679905724,2522,SXS
0.9999999894250438,0.25,-2.0789851414027086e-08,-2.3884696762973587e-08,-2.2337274080318372e-08,0.4031879890579376,,,0.9950062929368243,1.1986027658737206,0.9711485065941782,2.835302732808056,0.886258843720205,2.919535697739447,3.1991813146895614,3.1068801560847668,0.6886617305753306,0.0,0.0,0.0,,0.3962042764348946,0.35755935499418,0.9517874382328121,0.6886617305753306,-0.0009859840763470661,0.00014031063222714663,1.0,0.39483117028629966,0.3598144008227272,0.9515839434618588,0.6863698725582456,2523,SXS
