q,nu,chi1z,chi2z,chieff,ecc,ecc_gi,m_ano_gi,E0,J0,Emrg_til,Jmrg_til,Heff_til,b_massless,b_massless_Heff,b_massless_EOB,a_f,A_220,A_320,A_440,v_kick,A_peak22,omega_peak22,Mf,af,A_peak22dotdot,A_nr_error,v_kick_qc,A_peak22_qc,omega_peak22_qc,Mf_qc,af_qc,ID,catalog
1.0,0.25,0.0,0.0,0.0,0.18,,,0.988621332755378,0.908076841277966,0.9703855106776326,2.848611000897737,0.8832960786661794,2.9355456873098977,3.224978656306592,3.1294725603245377,0.689680798,0.0,0.0,0.0,0.0,0.4011225085794322,0.3651894893362239,0.9505746562,0.689680798,-0.0009347710065679,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1113,RIT
1.0,0.25,0.0,0.0,0.0,0.4959,,,0.992691668479867,0.954481258530544,0.9719200632092444,2.8177914182741346,0.8892572185373238,2.899200793293525,3.168702327667264,3.079725366597647,0.6876940974,0.0,0.0,0.0,0.0,0.390419136041389,0.3556664438581227,0.9538955577,0.6876940974,-0.0012663836659156,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1301,RIT
1.0,0.25,0.0,0.0,0.0,0.502975,,,0.992654683433526,0.947759559526822,0.9682909622855314,2.76199155197967,0.8751747752876806,2.852439669022966,3.155931397899088,3.0558598501788303,0.6788624895,0.0,0.0,0.0,0.0,0.384261363452707,0.346462482774401,0.9507948945,0.6788624895,-0.0009336941176971,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1300,RIT
1.0,0.25,0.0,0.0,0.0,0.544375,,,0.99243842080585,0.907429365504389,0.966964150301068,2.730364748017628,0.8700393359349323,2.823646302882603,3.138208395007354,3.034535014145964,0.6760826861,0.0,0.0,0.0,0.0,0.3791517468982791,0.358207294614778,0.9504535897,0.6760826861,-0.0008442503771542,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1306,RIT
1.0,0.25,0.0,0.0,0.0,0.004,,,0.99068993136038,1.00079549790051,0.9697324339594082,2.807878032444422,0.880761986945676,2.8955183245546228,3.1880100118553454,3.091516708283446,0.6863647206,0.0,0.0,0.0,0.0,0.3932181524219925,0.3636097777769294,0.9516135278,0.6863647206,-0.0010825882401359,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1092,RIT
1.0,0.25,0.0,0.0,0.0,0.6636,,,0.991815375054783,0.779717084433418,0.9856848562317504,2.92236816678361,0.9431492716092124,2.964809845974254,3.098521363216907,3.054165584433464,0.7055397955,0.0,0.0,0.0,0.0,0.385035916572751,0.3668578497224271,0.9700516076,0.7055397955,-0.0020011442163833,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1316,RIT
1.0,0.25,0.0,0.0,0.0,0.265,,,0.987620709832003,0.859724579411319,0.9703671536019838,2.8837034851461683,0.8832248255792319,2.971765351333171,3.264971048854965,3.168220663270276,0.6939616127,0.0,0.0,0.0,0.0,0.4173930259551816,0.3619188670446505,0.9489192808,0.6939616127,-0.0010457348086495,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1121,RIT
1.0,0.25,0.0,0.0,0.0,0.35,,,0.986619024618628,0.808485717389334,0.9776000794941958,2.956008819815576,0.911403830854116,3.0237403635901874,3.243357905403329,3.170706946150423,0.7065967602,0.0,0.0,0.0,0.0,0.4121308475924762,0.3577230057322931,0.9572300212,0.7065967602,-0.0016234643885959,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1125,RIT
1.0,0.25,0.0,0.0,0.0,0.17,,,0.988738991340356,0.913597116082874,0.9692718074027384,2.818484094185661,0.8789756732515426,2.9078366590874785,3.2065552892486884,3.1080236407468878,0.6863744766,0.0,0.0,0.0,0.0,0.3963309409841403,0.3634013496535431,0.9504236332,0.6863744766,-0.000925783884173,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1112,RIT
1.0,0.25,0.0,0.0,0.0,0.3,,,0.987208378409897,0.839005279763151,0.9759245538761684,2.989405134834632,0.9048574697167966,3.063151882961997,3.3037304049335634,3.224191621561921,0.7043995768,0.0,0.0,0.0,0.0,0.4223707956797874,0.3526583850158111,0.9517028262,0.7043995768,-0.0009175765920998,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1124,RIT
1.0,0.25,0.0,0.0,0.0,0.570975,,,0.99229943331212,0.88054256948945,0.976974140223593,3.048082456914465,0.9089569413312576,3.11992132792468,3.353384872610408,3.276170302757356,0.709904584,0.0,0.0,0.0,0.0,0.4471670052074306,0.3636693943147832,0.9484715231,0.709904584,-0.0003923770263127,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1310,RIT
1.0,0.25,0.0,0.0,0.0,0.5775,,,0.992265342617588,0.873820870485728,0.9783956068615216,3.066062109826774,0.91451592705185,3.1337652053263287,3.352661248569965,3.280229036895717,0.7146479949,0.0,0.0,0.0,0.0,0.4492408406758007,0.368718424283105,0.9500366626,0.7146479949,-0.0006882505862873,0.001,1.0,0.39483117025625,0.35981440246,0.9515839428556588,0.686369879389307,1312,RIT
